Season,twaDeltaB,twaPrice,l2sr,podRate
944,5476.048926,1.000967,0.498735,53.45928389623542
945,11098.572128,1.002234,0.499827,53.432417538791775
946,5347.587294,1.001069,0.499183,53.355654518779225
947,4428.747009,1.000886,0.498911,53.3187074032791
948,11276.907839,1.002044,0.499814,53.28812831846626
949,9653.749234,1.001884,0.499312,53.21035342980301
950,7673.569803,1.001618,0.498659,53.14386694992713
951,1661.795056,1.000448,0.497603,53.091079477659164
952,-9237.226579,0.998349,0.495998,53.083201429950044
953,-7532.085942,0.998576,0.495501,53.08319776574524
954,-19690.20956,0.996472,0.494088,53.08319410154093
955,-30734.042895,0.99397,0.492438,53.083190437337144
956,-34510.238917,0.993331,0.492125,53.08318677313385
957,-31774.300807,0.994153,0.491994,53.083183108931074
958,-32283.151183,0.993889,0.491097,53.0831794447288
959,-18414.840277,0.99654,0.491232,53.08317578052703
960,-22469.330833,0.995972,0.48941,53.08317211632576
961,-22173.505643,0.996039,0.489287,53.08316845212501
962,-5359.623645,0.99897,0.49136,53.09152481086535
963,-944.575563,0.999837,0.493672,53.09476230421131
964,-7682.137192,0.998746,0.493123,53.09688588945144
965,-1584.040285,0.999884,0.493636,53.124397151852364
966,-11080.033246,0.997969,0.492394,53.12439348420196
967,-11869.633658,0.997916,0.491213,53.12438981655205
968,7266.491359,1.001465,0.493833,53.12438614890266
969,4766.63555,1.000875,0.493415,53.07442963544513
970,9264.914213,1.002064,0.494241,53.0416848300419
971,8314.784909,1.001719,0.493882,52.9781025326717
972,6551.032732,1.001471,0.49385,52.921590361535586
973,-8334.241504,0.998377,0.491545,52.87877586738402
974,-14867.311755,0.997218,0.490381,52.88261250529551
975,-35183.557179,0.993363,0.486972,52.88260886316186
976,-36856.433304,0.993107,0.484606,53.12003769424998
977,-34275.54723,0.993619,0.482363,53.12003403234344
978,-19801.969305,0.996455,0.482965,53.12003037043742
979,-58.397687,1.001107,0.485687,53.21225778882018
980,12893.180288,1.003992,0.4901,53.21225411924635
981,20068.715528,1.006017,0.491129,53.145928202124004
982,5438.213107,1.001334,0.490113,53.044744660910524
983,-20367.322925,0.99644,0.485835,53.007497700553095
984,-4566.426148,0.99927,0.482342,53.00749405373056
985,-7927.830188,0.998569,0.482355,53.00749040690853
986,-5994.922159,0.998877,0.482636,53.007486760087
987,-23341.010762,0.995779,0.480407,53.07479284058236
988,-14410.816427,0.997313,0.481007,53.14917131446979
989,-7573.72501,0.998644,0.481631,53.22324227622598
990,-7107.738236,0.998675,0.481925,53.34543984950084
991,-8131.530217,0.998482,0.481695,53.41015441563598
992,-2545.178588,0.999681,0.482462,53.41193000061132
993,-363.527371,1.000088,0.482925,53.411925598369756
994,15842.651513,1.003072,0.485704,53.411921918020035
995,13995.233427,1.002822,0.486935,53.302975967771495
996,9513.472203,1.001948,0.48698,53.206927417257845
997,15117.914834,1.00305,0.487494,53.141739199319105
998,17217.219829,1.003723,0.487659,53.06903179557517
999,16127.040532,1.003094,0.4886,52.95146146366321
1000,9290.967059,1.002155,0.488808,52.87442707155731
1001,3467.495064,1.000467,0.487801,52.81120239344189
1002,-1257.603197,0.999994,0.487034,52.787624161177085
1003,-14752.74375,0.997803,0.484816,52.79590538969787
1004,-18441.280261,0.99656,0.483211,52.79590177536668
1005,-26478.32271,0.995244,0.482274,52.88477977566654
1006,-26751.605702,0.99518,0.48214,52.90266332656815
1007,-30497.748905,0.994212,0.48087,52.90265970346893
1008,-34028.090913,0.993537,0.480214,52.90265600754594
1009,-23639.489959,0.995768,0.479847,53.522946397299364
1010,-8328.799903,0.998584,0.480548,53.522942723326786
1011,-7968.306283,0.998515,0.481059,53.52293904935471
1012,-14091.037135,0.997343,0.480194,53.537536154937705
1013,-9013.966997,0.998432,0.480891,53.61760560049268
1014,-17816.608012,0.996632,0.480002,53.78493767147713
1015,-20623.86151,0.995956,0.479595,53.7849339760111
1016,-21912.151814,0.99603,0.479531,53.78494907934909
1017,-19474.800209,0.996383,0.479654,53.87470625553472
1018,-19008.61654,0.996503,0.479588,53.87470255270523
1019,-27770.904428,0.994894,0.478227,53.87469884987627
1020,-18221.686635,0.996715,0.479331,53.87469514704782
1021,-14168.178955,0.997188,0.479861,53.874691444219856
1022,-6276.235941,0.998902,0.481165,54.03788654744821
1023,-10278.520206,0.998202,0.480604,54.0378828312843
1024,-10403.744199,0.998029,0.481184,54.23760527989722
1025,-6693.957728,0.998717,0.48186,54.39182300405858
1026,-6148.402001,0.998932,0.482176,54.52228491785574
1027,-13612.313972,0.99747,0.481048,54.64336804215911
1028,-2710.890646,0.999587,0.482695,54.83555479671772
1029,9363.742033,1.001768,0.484203,54.86182877208825
1030,22085.656302,1.004835,0.485792,54.81532333974546
1031,25398.21343,1.005577,0.485919,54.70595501380543
1032,10105.808958,1.001824,0.485064,54.580542581756944
1033,2274.758313,1.000561,0.484182,54.53079634451724
1034,9528.950078,1.001756,0.485172,54.51961587049087
1035,9732.334012,1.002039,0.487381,54.4728756364403
1036,5721.362696,1.000886,0.487105,54.42534407462092
1037,7912.107347,1.001485,0.487614,54.397398928345034
1038,15378.825133,1.002784,0.490197,54.35882567673388
1039,25948.672481,1.00491,0.494935,54.28403523760124
1040,13572.141412,1.002553,0.494005,54.15577710580934
1041,18215.279747,1.003457,0.494825,54.07637201647643
1042,13588.748286,1.002778,0.495044,53.967727908154764
1043,26925.736635,1.004881,0.496924,53.88863192320361
1044,45252.481768,1.008481,0.499362,53.73239532719204
1045,46071.258292,1.008617,0.498971,53.47126182364629
1046,22621.753914,1.004194,0.497916,53.20707776944301
1047,4896.555439,1.001166,0.496987,53.07798980816416
1048,-1403.548782,0.99995,0.496267,53.04638158273526
1049,-16642.071796,0.996923,0.496141,53.05652137408382
1050,-736.767135,0.999915,0.497294,53.057852493944814
1051,-10004.373697,0.998053,0.496416,53.06074834395034
1052,-12335.267411,0.997483,0.495213,53.060744758926006
1053,3930.335421,1.001135,0.497084,53.07058371939496
1054,4896.880235,1.001139,0.497163,53.04820575634061
1055,-6421.164742,0.998764,0.495645,53.020359301362085
1056,-10122.81924,0.998275,0.494922,53.07063432886253
1057,-3185.55653,0.999066,0.495345,53.07063074421355
1058,-508.232776,0.999699,0.49575,53.07140476642104
1059,-13319.963417,0.998003,0.49455,53.075381186541335
1060,-4708.561235,0.999273,0.495872,53.14554608920421
1061,-7924.109743,0.998691,0.495485,53.14554249834741
1062,-4052.375283,0.999015,0.495804,53.14709309571229
1063,-2171.256746,0.999568,0.495643,53.15058233587647
1064,1135.84352,1.000307,0.49613,53.153212848109156
1065,-7328.190519,0.998667,0.494536,53.14674703013627
1066,-918.85457,1.000081,0.49486,53.14674343932989
1067,3288.241479,1.000938,0.496101,53.14673984852401
1068,-1044.364995,0.999895,0.496065,53.124603523905144
1069,5894.087548,1.00113,0.497089,53.12459993537715
1070,15298.637395,1.002972,0.498498,53.08494811669774
1071,10310.88262,1.002067,0.497376,52.982178191674045
1072,21702.687475,1.004124,0.499652,52.913030002408156
1073,14628.253855,1.002971,0.500779,52.76779601247483
1074,15051.687406,1.003358,0.50317,52.685344068918674
1075,1144.881284,1.000299,0.502412,52.600645378110656
1076,5429.104593,1.001056,0.503224,52.5930185833465
1077,7258.774009,1.001265,0.504287,52.562508931997286
1078,-6045.847642,0.998708,0.502471,52.51422981036144
1079,-5166.764795,0.999315,0.502108,52.55450712262218
1080,-566.667822,1.000023,0.502706,52.55633651427157
1081,-1369.351304,0.999518,0.502589,52.556332985506415
1082,-3028.676083,0.999337,0.502399,52.55632945674172
1083,-7387.426038,0.998672,0.501685,52.56439280699793
1084,-8184.422435,0.998486,0.501563,52.56438927756827
1085,-12170.28237,0.997699,0.501158,52.583400224367715
1086,-11853.931012,0.997459,0.500706,52.583394967192845
1087,-8093.274613,0.998364,0.501224,52.58339143619566
1088,-3360.772776,0.999367,0.501841,52.58338790519896
1089,-1664.516423,0.999718,0.502046,52.58338437420274
1090,-5259.438986,0.999306,0.500467,52.58388791187679
1091,-7948.959132,0.998613,0.49875,52.583884380839784
1092,-14810.632668,0.997419,0.497743,52.58388084980324
1093,-8713.137526,0.998254,0.498269,52.58387731876718
1094,876.528145,1.000051,0.499599,52.58387378773159
1095,-1771.883266,0.999717,0.499513,52.57893866145559
1096,-3964.152458,0.999362,0.499155,52.57893513094233
1097,-8052.701764,0.998591,0.497831,52.578931600429534
1098,-12185.349478,0.997664,0.496872,52.57892806991721
1099,-2934.18392,0.999418,0.497489,52.57892453940537
1100,2609.239787,1.000406,0.498121,52.578921008894
1101,2996.455699,1.000452,0.498111,52.56422908766959
1102,5189.419268,1.000863,0.498631,52.54429835700727
1103,7821.058231,1.001327,0.499594,52.50980349625266
1104,-5290.216801,0.999222,0.498344,52.465758276171215
1105,-1462.779915,1.000127,0.498774,52.46767400220349
1106,551.823316,1.000188,0.498851,52.46767048328983
1107,-6517.35666,0.998929,0.497938,52.46400393303898
1108,-6274.198525,0.998673,0.497439,52.4640004144996
1109,-689.841765,0.999822,0.498031,52.48032133663777
1110,5521.715983,1.001069,0.49882,52.48031781676358
1111,1100.694809,1.000179,0.498065,52.443667078076174
1112,-630.59304,1.000087,0.497852,52.436361512424114
1113,-310.115272,0.999981,0.497842,52.43635799702968
1114,-9727.694518,0.998422,0.496112,52.436354481635725
1115,-14885.990361,0.997489,0.49523,52.43635096624224
1116,-20241.605104,0.996268,0.494293,52.43634745084923
1117,-14999.792276,0.997444,0.494732,52.436343935456684
1118,-14429.39864,0.997173,0.494318,52.4520409521073
1119,-10723.285444,0.998074,0.49483,52.45203743543679
1120,-17983.708129,0.996705,0.493682,52.452150486229655
1121,-3717.29426,0.999413,0.495376,52.462022266956424
1122,-2504.891088,0.999464,0.495508,52.46201874947336
1123,-6834.214546,0.998533,0.494881,52.4620151612894
1124,-8180.366479,0.998713,0.494363,52.462011643807294
1125,-4037.593999,0.999413,0.494895,52.46299989212113
1126,2820.067421,1.000727,0.496015,52.472696649050235
1127,1647.479746,1.00034,0.496105,52.45665745750105
1128,3422.060339,1.000613,0.496326,52.44731939020948
1129,-1148.748646,0.999595,0.495998,52.42780872160253
1130,-12320.238026,0.997623,0.494921,52.42780520797672
1131,-9428.466858,0.998436,0.493931,52.42780169435136
1132,8084.755349,1.001596,0.49762,52.427798110102664
1133,4281.007244,1.000846,0.497828,52.38222977511205
1134,650.002979,1.000266,0.497998,52.35387495703107
1135,-643.009128,1,0.499135,52.35020933213816
1136,-10006.868377,0.99813,0.497708,52.35020582658761
1137,-10199.09635,0.998259,0.49667,52.35020232103753
1138,-9231.139309,0.998257,0.49626,52.35036454784101
1139,-13261.378197,0.997532,0.495265,52.35036104227838
1140,-14832.614148,0.997107,0.495096,52.35035753671623
1141,-7045.917675,0.998709,0.496097,52.35035403115453
1142,292.830198,1.000045,0.497369,52.351961114557625
1143,-4005.253175,0.999314,0.497266,52.35001900152659
1144,109.411276,1.000195,0.498261,52.35001549603264
1145,30596.092782,1.005512,0.503514,52.34928189121762
1146,15987.195633,1.002968,0.504981,52.17631678778041
1147,-10872.643795,0.998015,0.501275,52.07701671195406
1148,-7152.403601,0.99836,0.500438,52.077013234893855
1149,-770.198421,0.999935,0.501223,52.097020945269065
1150,2667.943034,1.000554,0.501695,52.09701746658616
1151,-1835.739895,0.999558,0.501046,52.079449116181564
1152,1167.362182,0.999774,0.501159,52.09397292279932
1153,-1877.298159,0.999811,0.500971,52.08628427124526
1154,-586.680685,1.000278,0.500912,52.088803388536235
1155,-2505.703265,0.99948,0.500149,52.09113033569406
1156,-1038.168315,0.999972,0.500544,52.09112685800055
1157,-8086.126064,0.998508,0.499122,52.09928625195872
1158,35.103506,1.000333,0.499988,52.10536478705527
1159,-8848.463317,0.998548,0.498785,52.10513016504845
1160,-6693.625306,0.998938,0.499007,52.17511653617674
1161,-4506.083595,0.999348,0.499161,52.213349785983496
1162,-4969.108741,0.999082,0.498974,52.21334629836728
1163,-6731.949713,0.998883,0.498808,52.21361338764966
1164,-13076.105812,0.997595,0.497782,52.2136099000124
1165,-16235.508893,0.997133,0.497017,52.213606412375626
1166,-20605.50465,0.996413,0.495597,52.21360292473931
1167,-17146.736332,0.996907,0.495905,52.213599437103454
1168,-16259.720318,0.997219,0.495472,52.22576104909511
1169,-24806.085056,0.995641,0.487276,52.357821351919945
1170,-8210.884845,0.998712,0.485591,52.46271778565305
1171,-18113.543277,0.996548,0.483499,52.462714277822705
1172,-22879.281826,0.995674,0.481721,52.505126607101836
1173,-23947.467036,0.995671,0.480318,52.696116155980945
1174,-11620.415805,0.997742,0.478386,52.82393641017721
1175,-6425.380037,0.998729,0.478844,52.83485865669848
1176,-11073.001959,0.997697,0.478332,52.88922764055759
1177,-9392.940171,0.9982,0.478591,52.889223804549935
1178,-5845.712978,0.999012,0.479071,52.88921996854283
1179,-8935.926374,0.998301,0.477778,52.8892161325363
1180,-7199.114897,0.998762,0.477665,52.88921229653031
1181,-17242.220553,0.996886,0.475359,52.88920846052487
1182,-18163.245966,0.996867,0.474143,52.889204624520005
1183,-18950.017483,0.996749,0.473665,52.88920078851569
1184,-29564.414204,0.994499,0.471767,52.8993666925283
1185,-23844.208159,0.996247,0.470017,52.89936314922018
1186,-5124.768781,0.999831,0.472481,52.91860521268054
1187,-4371.37242,0.999422,0.472733,52.9186016678161
1188,-9342.751045,0.997951,0.471998,52.91859812295214
1189,-15815.610617,0.997205,0.47116,52.91859457808865
1190,-22145.142704,0.99606,0.470319,52.918591033225646
1191,-14673.65707,0.997403,0.471503,52.92683047854273
1192,-10172.770988,0.998024,0.471016,52.92682693301521
1193,-17535.991835,0.996897,0.470552,53.0181674581077
1194,-11967.790373,0.997789,0.468934,53.01816390520669
1195,-36443.619079,0.992741,0.457625,53.0301163328178
1196,-21569.328179,0.996254,0.455756,53.0301127789525
1197,-16688.911161,0.996835,0.455406,53.030109225087685
1198,-19083.491898,0.996456,0.454969,53.18573907393651
1199,-10051.264956,0.998237,0.455577,53.20320221863345
1200,-3578.919863,0.999502,0.456957,53.203198650800886
1201,-4024.650037,0.999247,0.457417,53.23669285321099
1202,-4042.679667,0.999253,0.457433,53.236689282676906
1203,-3324.859016,0.999359,0.458066,53.236685712143306
1204,-8630.246593,0.998384,0.456129,53.242864594758096
1205,-13015.702789,0.99704,0.454975,53.242861023727095
1206,-17777.725768,0.9963,0.454039,53.24285745269657
1207,-5202.114735,0.999175,0.454651,53.24285388166652
1208,-5800.691368,0.999088,0.45426,53.24285031063696
1209,-25174.094364,0.994164,0.451449,53.24284673960788
1210,-30747.39157,0.993105,0.449838,53.24284316857927
1211,-12336.543171,0.997899,0.45167,53.24283959755114
1212,-18419.624905,0.996419,0.450914,53.26874112167119
1213,-15527.851958,0.996849,0.451291,53.26873754856407
1214,-21444.099767,0.995785,0.450522,53.26873397545743
1215,-41468.49041,0.991206,0.447614,53.26873040235126
1216,-50176.341858,0.989768,0.445486,53.26872682924558
1217,-17681.11549,0.996371,0.449938,53.26872325614038
1218,-14590.986729,0.997187,0.451692,53.27775372873171
1219,-23755.920021,0.995278,0.449854,53.41864305575022
1220,-17053.731531,0.996891,0.449801,53.65436178375559
1221,-16024.139674,0.996619,0.450197,53.732003431368035
1222,-32773.478036,0.99295,0.445837,53.89150474241313
1223,-483.898628,1.000702,0.448034,53.90968507613715
1224,-12137.327668,0.997692,0.446773,53.914556023120454
1225,-29824.821592,0.994134,0.444767,53.914552325271394
1226,-24993.4437,0.995113,0.445836,54.217635436931374
1227,-19736.91558,0.995983,0.446499,54.21763178758452
1228,-5095.789297,0.998945,0.448714,54.3317695753113
1229,-3625.176356,0.999325,0.449148,54.331765916782324
1230,-2717.104828,0.999556,0.449641,54.331762258253846
1231,-16146.279187,0.998129,0.448961,54.35938071873171
1232,-19997.563041,0.996272,0.448929,54.359377057982904
1233,-6339.63931,0.999164,0.450939,54.3593733972346
1234,-5597.376914,0.999109,0.451318,54.359369736486784
1235,-878.399407,1.000409,0.452005,54.359366075739466
1236,565.545931,1.000678,0.452258,54.35936241499264
1237,1307.865825,1.001134,0.452342,54.35551860578918
1238,-3862.639422,0.999636,0.451608,54.34793059830903
1239,-20999.533363,0.996128,0.449131,54.34881331393003
1240,-25820.214596,0.995023,0.447811,54.348809654319254
1241,-38736.988899,0.99236,0.446183,54.61710026194482
1242,-35198.480016,0.993212,0.446518,54.883243656936855
1243,-22312.158949,0.996319,0.448026,54.883239954400786
1244,-4865.768806,1.001,0.451386,54.88423592048161
1245,-11008.2084,0.999081,0.450463,54.88423221786613
1246,-25050.690456,0.99484,0.448968,54.884228515251145
1247,-27907.232091,0.994857,0.447552,54.88422481263666
1248,-25382.657426,0.995039,0.447698,55.13804843588308
1249,-23845.537935,0.995358,0.447919,55.138044712866154
1250,-26731.451868,0.994696,0.447379,55.13804098984971
1251,-36887.590384,0.992739,0.446126,55.138037266833784
1252,-40634.070784,0.992048,0.44562,55.13803354381835
1253,-44609.977486,0.990809,0.444915,55.138029820803425
1254,-43927.913215,0.991277,0.444822,55.13802609778901
1255,-17153.586979,0.996757,0.44549,55.60823980663358
1256,-8935.492021,0.998356,0.445969,55.60823604585757
1257,-14561.436875,0.99724,0.445273,55.608232285082096
1258,-15768.496451,0.996993,0.445119,55.608228524307115
1259,-19285.397729,0.996144,0.444633,55.60822476353265
1260,-16837.485073,0.996704,0.444936,55.60822100275868
1261,-7083.778308,0.998647,0.446403,55.60821724198524
1262,-7483.674682,0.998374,0.446662,55.608213481212296
1263,-11755.870855,0.997574,0.446302,55.65971236141651
1264,-12848.25693,0.997519,0.446448,55.78929849472172
1265,-7462.916189,0.998636,0.447274,55.85906364586341
1266,-17924.157047,0.996574,0.446377,55.93842700443808
1267,-21649.781017,0.99574,0.44589,56.09341286878089
1268,-9505.118943,0.998226,0.447258,56.33259440737554
1269,-5251.088468,0.99899,0.447727,56.38348911960518
1270,410.650001,1.000646,0.448639,56.4083768202116
1271,11623.227108,1.0037,0.450908,56.405509327231584
1272,-7095.041076,0.99945,0.448597,56.33604670588988
1273,-27374.584394,0.994713,0.445835,56.4110341850003
1274,-30145.043685,0.994019,0.445621,56.599500935543055
1275,-33364.960177,0.993298,0.445386,56.81004022737053
1276,-32236.606818,0.993503,0.446104,57.15677380605199
1277,-35597.560113,0.993005,0.446451,57.4694802748993
1278,-38075.891158,0.992359,0.446754,57.860784208960204
1279,-33532.224128,0.993611,0.446966,57.98596997195131
1280,-34437.458538,0.993158,0.446894,58.29877065080134
1281,-49564.193681,0.99007,0.446188,58.67818274169859
1282,-52563.164366,0.989348,0.445511,58.67817873438904
1283,-55601.273546,0.988816,0.443984,58.67817472708005
1284,-57057.787659,0.988596,0.443798,58.67817071977159
1285,-49993.054274,0.989904,0.444684,58.690307006606886
1286,-43891.646332,0.991054,0.445479,58.69030299830887
1287,-36895.71905,0.99269,0.446467,58.72264453983451
1288,-28019.669544,0.994025,0.447539,58.74783090342082
1289,-23914.070829,0.995207,0.448449,58.74782689042933
1290,-31280.884501,0.993585,0.448126,58.7478228774384
1291,-29454.58594,0.993867,0.448364,58.74781886444802
1292,-29665.197198,0.994034,0.448495,58.74781485145819
1293,-35076.724434,0.99292,0.447607,58.75833111541028
1294,-31841.90528,0.993441,0.447492,58.78367502380727
1295,-33210.802091,0.993193,0.447042,59.143741049749686
1296,-26967.617485,0.994676,0.444626,59.145782995251096
1297,-25107.965111,0.995137,0.445013,59.189094978742396
1298,-10628.803419,0.997908,0.447744,59.18909092976789
1299,-24608.005077,0.99503,0.446242,59.18908688079395
1300,-39382.488978,0.992091,0.443489,59.18908283182056
1301,-38825.604868,0.99207,0.443035,59.18907878284772
1302,-35690.852691,0.992797,0.444092,59.63874260422178
1303,-46584.631801,0.990621,0.443154,60.05184569983088
1304,-50939.813965,0.98965,0.442123,60.05184158038603
1305,-55501.247131,0.988715,0.441864,60.646341890177865
1306,-64653.595755,0.986745,0.44131,61.27929364104222
1307,-72415.991134,0.985394,0.44005,61.27928942076885
1308,-94134.584458,0.981121,0.437921,61.83606232270114
1309,-119678.876802,0.975852,0.43485,62.08487918425182
1310,-135903.331134,0.972529,0.432677,62.274942643467156
1311,-126147.046224,0.974197,0.433759,62.45292941537629
1312,-118573.298303,0.975309,0.432034,62.53617632651238
1313,-75989.392324,0.984214,0.436795,62.536172002336876
1314,-93941.540792,0.98086,0.43505,62.53616767816198
1315,-80755.928897,0.983439,0.435454,63.68604585940578
1316,-75316.461085,0.984412,0.434809,63.68604143982457
1317,-69134.299969,0.985828,0.4356,63.686037020243965
1318,-51872.897654,0.989827,0.438089,63.7426346974309
1319,-23973.034739,0.995199,0.442766,63.742630273143995
1320,-24273.656108,0.994874,0.443989,64.02832447533663
1321,-29852.899815,0.993234,0.44292,64.04127705781164
1322,-33262.563159,0.993261,0.442695,64.05275167546209
1323,-28865.626574,0.99383,0.443235,64.0527472253662
1324,-25951.375453,0.994653,0.443685,64.05274277527093
1325,-24696.202828,0.994675,0.444014,64.05273832517628
1326,-21319.063261,0.99543,0.444446,64.07259742504766
1327,-15224.080855,0.996945,0.445532,64.26726037144275
1328,-14558.942712,0.997009,0.445412,64.45476285424677
1329,-15020.253704,0.996821,0.445551,64.45475837069768
1330,-11690.984637,0.997901,0.446214,64.45475388714921
1331,-379.830519,1.000044,0.448696,64.45474940360137
1332,-2603.244744,0.999791,0.44971,64.45474492005415
1333,-12567.940603,0.997412,0.448347,64.45474043650756
1334,-25033.596991,0.994898,0.446548,64.4547359529616
1335,-22433.759775,0.995522,0.446725,64.45473146941625
1336,-12830.389977,0.997417,0.448118,64.45540709501037
1337,-19095.479306,0.995933,0.447374,64.4554026114098
1338,-26144.460393,0.994406,0.445841,64.6856704639102
1339,-16670.468928,0.996682,0.446611,64.68566596118089
1340,-10927.538127,0.997698,0.447499,64.69031804234488
1341,-19785.173625,0.99586,0.447237,64.78231989850049
1342,-27849.625354,0.994144,0.445721,64.7823152045818
1343,-22535.76303,0.995355,0.446411,64.7823106938182
1344,-19828.269834,0.995918,0.446805,64.78230618305524
1345,-15220.963806,0.996631,0.447412,64.78230158162663
1346,-17570.404716,0.996202,0.447102,64.78229707086493
1347,-13989.201039,0.996859,0.4476,64.78229256010385
1348,-17551.069919,0.996314,0.447199,64.88415718962052
1349,-23704.342224,0.995213,0.446295,64.88414960779207
1350,-12478.029896,0.997404,0.448063,65.07577262965955
1351,-9667.668446,0.997983,0.447544,65.23535866204526
1352,-4403.172838,0.999273,0.447259,65.23535411366842
1353,31.64755,1.000013,0.448333,65.23534956529222
1354,-896.34935,0.999828,0.448504,65.23509899988635
1355,-10805.842381,0.997389,0.447018,65.2350944515384
1356,-22010.850579,0.995389,0.445539,65.2350899031911
1357,-28119.410431,0.994016,0.444538,65.23507760075974
1358,-28058.740047,0.993913,0.444468,65.23507305241479
1359,-3556.836178,0.999463,0.449076,65.23506850407047
1360,17740.007655,1.003659,0.455107,65.23527408034533
1361,10353.05384,1.002132,0.457774,65.11565542028708
1362,8227.175757,1.001764,0.458049,65.04599755583168
1363,7233.155733,1.001813,0.458296,64.99070844694768
1364,2964.878476,1.001099,0.45802,64.94216418250805
1365,4292.464802,1.000788,0.461118,64.92227638415537
1366,4648.344012,1.001032,0.464722,64.89350850025758
1367,-4318.971777,0.999275,0.463855,64.86237748811455
1368,-7164.821747,0.998371,0.463478,64.86237298207966
1369,254.936746,0.9999,0.464642,64.8623684760454
1370,-10229.138634,0.998037,0.464679,64.86065692364764
1371,-13719.932936,0.996918,0.463328,64.86065241780794
1372,-17560.464636,0.996327,0.462735,64.86064791196887
1373,-18344.303826,0.996388,0.46131,64.94439926006055
1374,-13155.323728,0.997479,0.461171,64.94439474727915
1375,-14574.708953,0.99704,0.461256,64.96730960526665
1376,-14259.361662,0.997057,0.461726,64.96730509058638
1377,-8166.91258,0.998371,0.462559,64.96730057590673
1378,-19896.184438,0.996116,0.460766,64.96729606122773
1379,-33213.004356,0.993263,0.458167,64.96729154654935
1380,-17632.161765,0.996538,0.46011,64.96728703187159
1381,-8601.644165,0.998351,0.461787,64.96728251719446
1382,25951.505595,1.005248,0.467035,64.96727800251796
1383,-2547.041955,0.999534,0.463312,64.76703145997436
1384,-17507.406328,0.99668,0.461026,64.767026967157
1385,-12694.444362,0.997537,0.459525,64.76702247434022
1386,7133.679201,1.002527,0.463621,64.80879624029102
1387,4784.01102,1.001871,0.464258,64.76109952010515
1388,-8096.308104,0.998376,0.463092,64.72441220804535
1389,-8508.841463,0.997855,0.462964,64.7244077211815
1390,1451.636896,1.000127,0.464428,64.72490011649323
1391,-10858.19097,0.997438,0.462879,64.71372726245293
1392,-17347.360285,0.9962,0.460387,64.71372277676676
1393,-8308.058293,0.998231,0.460886,64.71386334040015
1394,-3558.164213,0.999408,0.461706,64.71385885470224
1395,-3359.315243,0.999353,0.462162,64.71385436900493
1396,40.665996,0.999787,0.464857,64.71384988330827
1397,-14815.09805,0.99722,0.463142,64.71353255953164
1398,-6056.90502,0.998815,0.462947,64.90016604561478
1399,3491.023956,1.000712,0.463956,64.9005164150392
1400,974.142066,1.000239,0.463819,64.87360347343079
1401,2833.012139,1.000508,0.464077,64.86609267161344
1402,9949.757682,1.002763,0.465639,64.84426389797663
1403,15107.49852,1.003742,0.467109,64.77778558031342
1404,15693.598786,1.003212,0.467429,64.6616845012389
1405,24482.111941,1.005263,0.468162,64.55726447939796
1406,26955.013685,1.005353,0.468127,64.39158913219035
1407,20973.860112,1.004287,0.4681,64.18606276024339
1408,6272.095156,1.001289,0.467187,64.04790788755574
1409,1813.921866,1.00028,0.46793,64.00031112819646
1410,9190.592265,1.001701,0.469904,63.98655030547412
1411,-12397.620382,0.997371,0.467423,63.92595873964929
1412,-9212.033174,0.997604,0.465457,64.05876729229182
1413,-2560.212575,0.999238,0.466786,64.12510852659256
1414,6499.315569,1.001249,0.469098,64.1251041168797
1415,-2062.659858,0.99946,0.468852,64.07577642184998
1416,4664.907803,1.001373,0.468422,64.07577201745987
1417,4030.495925,1.001605,0.468361,64.04039227383545
1418,2899.775677,1.000759,0.468202,64.00984136312084
1419,-3361.946897,0.999627,0.467652,63.98787026812956
1420,-3909.277829,0.999295,0.467333,63.98786587321691
1421,3050.140793,1.000983,0.46807,63.98786147830484
1422,-1967.391369,1.000201,0.466372,63.96476058536068
1423,-4310.061354,0.999205,0.466264,63.96475619293823
1424,6713.905256,1.001558,0.46808,64.01647336180895
1425,-4405.976637,0.999272,0.46697,63.9656316266483
1426,-743.614748,0.999903,0.466826,63.9656272354716
1427,5797.600964,1.00152,0.468749,63.9656228442955
1428,-4768.205731,0.999113,0.467819,63.92175628454625
1429,-6343.004318,0.998702,0.467812,63.92175189809386
1430,7040.273994,1.001537,0.46963,63.92174751164207
1431,3566.834536,1.00042,0.46898,63.86852541830999
1432,10855.124828,1.002093,0.470239,63.8435684393839
1433,19442.518383,1.004176,0.472548,63.77259088031894
1434,2601.71337,1.00097,0.47388,63.626142516719085
1435,-2360.772661,1.000362,0.472285,63.60919452489829
1436,-932.348749,1.000241,0.473323,63.60919017243043
1437,2674.469674,1.000825,0.474149,63.60918581996317
1438,-10747.083998,0.997524,0.472407,63.58907323835822
1439,-6606.768737,0.998962,0.47206,63.58906888804847
1440,-806.546397,0.999993,0.473283,63.58906453773934
1441,13576.342398,1.003371,0.475992,63.58906018743079
1442,11795.084301,1.002461,0.47623,63.48709213451964
1443,-1939.394146,0.999967,0.474298,63.39865253035036
1444,8812.758039,1.002278,0.475935,63.39864680927446
1445,-3352.255971,0.99915,0.474083,63.34148898273456
1446,13446.698661,1.002445,0.477438,63.341484659162006
1447,4388.304276,1.000765,0.476278,63.24094014600402
1448,10619.662456,1.002162,0.476673,63.208163848939925
1449,15557.959182,1.002467,0.477576,63.12893109143971
1450,-3455.927673,0.999057,0.474204,63.0130586956579
